CongNumb,Year,ICPSR,District,State,State_abbrv,State_full,lookup,Dist_lat,Dist_long,ST_lat,ST_long,Party,House,Party_name,Name,IdeologicalRank,TotalReceipts,FEC_YR_lookup,RepName_FEC,URL_FEC,Rep_Lookup,RepName_ipcsr
110,2008,15124,01,INDIANA,IN,Indiana,110_IN_01,41.354186,-87.130431,39.8647,-86.2604,100,House of Representatives,Democrat,VISCLOSKY,-0.428,1906524.26,"VISCLOSKY,_2008","VISCLOSKY, PETER J",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4IN01012&tabIndex=1,"Visclosky, Pe","Visclosky, Peter J."
111,2010,15124,01,INDIANA,IN,Indiana,111_IN_01,41.354186,-87.130431,39.8647,-86.2604,100,House of Representatives,Democrat,VISCLOSKY,-0.432,891337.53,"VISCLOSKY,_2010","VISCLOSKY, PETER J",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4IN01012&tabIndex=1,"Visclosky, Pe","Visclosky, Peter J."
112,2012,15124,01,INDIANA,IN,Indiana,112_IN_01,41.141017,-87.248,39.8647,-86.2604,100,House of Representatives,Democrat,VISCLOSKY,-0.437,785240.06,"VISCLOSKY,_2012","VISCLOSKY, PETER J",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4IN01012&tabIndex=1,"Visclosky, Pe","Visclosky, Peter J."
110,2008,29918,00,LOUISIA,LA,Louisianna,110_LA_00,31.1801,-91.8749,31.1801,-91.8749,200,Senate,Republican,VITTER,0.623,2201174,"VITTER, DA_2008","VITTER, DAVID ",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S4LA00057&tabIndex=1,"Vitter, Da","Vitter, David"
111,2010,29918,00,LOUISIA,LA,Louisianna,111_LA_00,31.1801,-91.8749,31.1801,-91.8749,200,Senate,Republican,VITTER,0.623,8734427,"VITTER, DA_2010","VITTER, DAVID ",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S4LA00057&tabIndex=1,"Vitter, Da","Vitter, David"
112,2012,29918,00,LOUISIA,LA,Louisianna,112_LA_00,31.1801,-91.8749,31.1801,-91.8749,200,Senate,Republican,VITTER,0.623,1595501,"VITTER, DA_2012","VITTER, DAVID ",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S4LA00057&tabIndex=1,"Vitter, Da","Vitter, David"
110,2008,49903,00,OHIO,OH,Ohio,110_OH_00,40.3736,-82.7755,40.3736,-82.7755,200,Senate,Republican,VOINOVICH,0.152,0,---No Data_2008,---No Data Available---,---No Data Available---,"Voinovich, Ge","Voinovich, George Victor"
111,2010,49903,00,OHIO,OH,Ohio,111_OH_00,40.3736,-82.7755,40.3736,-82.7755,200,Senate,Republican,VOINOVICH,0.112,0,---No Data_2010,---No Data Available---,---No Data Available---,"Voinovich, Ge","Voinovich, George Victor"
110,2008,20725,07,MICHIGA,MI,Michigan,110_MI_07,42.253502,-83.836571,43.3504,-84.5603,200,House of Representatives,Republican,WALBERG,0.68,2112220.2,"WALBERG, T_2008","WALBERG, TIMOTHY L.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4MI07103&tabIndex=1,"Walberg, Ti","Walberg, Tim"
112,2012,20725,07,MICHIGA,MI,Michigan,112_MI_07,42.143028,-84.535984,43.3504,-84.5603,200,House of Representatives,Republican,WALBERG,0.68,1533549.73,"WALBERG, T_2012","WALBERG, TIMOTHY L.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4MI07103&tabIndex=1,"Walberg, Ti","Walberg, Tim"
110,2008,29932,02,OREGON,OR,Oregon,110_OR_02,44.904051,-120.67244,44.5672,-122.1269,200,House of Representatives,Republican,WALDEN,0.565,1582990.39,"WALDEN, GR_2008","WALDEN, GREGORY PAUL",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6OR02116&tabIndex=1,"Walden, Gr","Walden, Greg"
111,2010,29932,02,OREGON,OR,Oregon,111_OR_02,44.904051,-120.67244,44.5672,-122.1269,200,House of Representatives,Republican,WALDEN,0.589,1944719.84,"WALDEN, GR_2010","WALDEN, GREGORY PAUL",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6OR02116&tabIndex=1,"Walden, Gr","Walden, Greg"
112,2012,29932,02,OREGON,OR,Oregon,112_OR_02,43.837494,-119.59685,44.5672,-122.1269,200,House of Representatives,Republican,WALDEN,0.613,2736873.41,"WALDEN, GR_2012","WALDEN, GREGORY PAUL",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6OR02116&tabIndex=1,"Walden, Gr","Walden, Greg"
110,2008,15630,25,NEW YOR,NY,New York,110_NY_25,42.823968,-76.062425,42.1497,-74.9384,200,House of Representatives,Republican,WALSH,0.411,0,---No Data_2008,---No Data Available---,---No Data Available---,"Walsh, Ja","Walsh, James T."
112,2012,21126,08,ILLINOI,IL,Illinois,112_IL_08,42.320507,-88.169817,40.3363,-89.0022,200,House of Representatives,Republican,WALSH,0.995,2011080.18,"WALSH, JOE_2012","WALSH, JOE",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0IL08090&tabIndex=1,"Walsh, Jo","Walsh, Joe"
110,2008,20726,01,MINNESO,MN,Minnesota,110_MN_01,44.42278,-92.2948,45.7326,-93.9196,100,House of Representatives,Democrat,WALZ,-0.281,2732742.5,"WALZ, TIMO_2008","WALZ, TIMOTHY J.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MN01174&tabIndex=1,"Walz, Ti","Walz, Timothy J."
111,2010,20726,01,MINNESO,MN,Minnesota,111_MN_01,44.42278,-92.2948,45.7326,-93.9196,100,House of Representatives,Democrat,WALZ,-0.281,2163758.72,"WALZ, TIMO_2010","WALZ, TIMOTHY J.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MN01174&tabIndex=1,"Walz, Ti","Walz, Timothy J."
112,2012,20726,01,MINNESO,MN,Minnesota,112_MN_01,43.895235,-93.90403,45.7326,-93.9196,100,House of Representatives,Democrat,WALZ,-0.281,1976106.21,"WALZ, TIMO_2012","WALZ, TIMOTHY J.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MN01174&tabIndex=1,"Walz, Ti","Walz, Timothy J."
110,2008,29567,03,TENNESS,TN,Tennessee,110_TN_03,35.017404,-85.01322,35.7449,-86.7489,200,House of Representatives,Republican,WAMP,0.623,1239750.65,"WAMP, ZACH_2008","WAMP, ZACH",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2TN03052&tabIndex=1,"Wamp, Za","Wamp, Zach"
111,2010,29567,03,TENNESS,TN,Tennessee,111_TN_03,35.017404,-85.01322,35.7449,-86.7489,200,House of Representatives,Republican,WAMP,0.636,11535,"WAMP, ZACH_2010","WAMP, ZACH",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2TN03052&tabIndex=1,"Wamp, Za","Wamp, Zach"
110,2008,14712,00,VIRGINI,VA,Virginia,110_VA_00,37.768,-78.2057,37.768,-78.2057,200,Senate,Republican,WARNER,0.236,0,---No Data_2008,---No Data Available---,---No Data Available---,"Warner, Jo","Warner, John W."
111,2010,40909,00,VIRGINI,VA,Virginia,111_VA_00,37.768,-78.2057,37.768,-78.2057,100,Senate,Democrat,WARNER,-0.254,0,"WARNER, MA_2010","WARNER, MARK",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80003023&tabIndex=1,"Warner, Ma","Warner, Mark"
112,2012,40909,00,VIRGINI,VA,Virginia,112_VA_00,37.768,-78.2057,37.768,-78.2057,100,Senate,Democrat,WARNER,-0.254,0,"WARNER, MA_2012","WARNER, MARK",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80003023&tabIndex=1,"Warner, Ma","Warner, Mark"
110,2008,20504,20,FLORIDA,FL,Florida,110_FL_20,26.051916,-80.14526,27.8333,-81.717,100,House of Representatives,Democrat,WASSERMA,-0.388,1721755,WASSERMAN _2008,"WASSERMAN SCHULTZ, DEBBIE",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4FL20023&tabIndex=1,"Wasserman Schultz, De","Wasserman Schultz, Debbie"
111,2010,20504,20,FLORIDA,FL,Florida,111_FL_20,26.051916,-80.14526,27.8333,-81.717,100,House of Representatives,Democrat,WASSERMA,-0.388,1930111.05,WASSERMAN _2010,"WASSERMAN SCHULTZ, DEBBIE",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4FL20023&tabIndex=1,"Wasserman Schultz, De","Wasserman Schultz, Debbie"
112,2012,20504,20,FLORIDA,FL,Florida,112_FL_20,26.096288,-80.33824,27.8333,-81.717,100,House of Representatives,Democrat,WASSERMA,-0.388,3629324,WASSERMAN _2012,"WASSERMAN SCHULTZ, DEBBIE",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4FL20023&tabIndex=1,"Wasserman Schultz, De","Wasserman Schultz, Debbie"
110,2008,29106,35,CALIFOR,CA,California,110_CA_35,33.948315,-118.24845,36.17,-119.7462,100,House of Representatives,Democrat,WATERS,-0.617,37648,"WATERS, MA_2008","WATERS, MARY D",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MI13185&tabIndex=1,"Waters, Ma","Waters, Maxine"
111,2010,29106,35,CALIFOR,CA,California,111_CA_35,33.948315,-118.24845,36.17,-119.7462,100,House of Representatives,Democrat,WATERS,-0.606,698820.76,"WATERS, MA_2010","WATERS, MARY D",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MI13185&tabIndex=1,"Waters, Ma","Waters, Maxine"
112,2012,29106,35,CALIFOR,CA,California,112_CA_35,33.939766,-118.331085,36.17,-119.7462,100,House of Representatives,Democrat,WATERS,-0.594,0,"WATERS, MA_2012","WATERS, MARY D",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MI13185&tabIndex=1,"Waters, Ma","Waters, Maxine"
110,2008,20106,33,CALIFOR,CA,California,110_CA_33,34.07711,-118.30755,36.17,-119.7462,100,House of Representatives,Democrat,WATSON,-0.534,233833.62,"WATSON, DI_2008","WATSON, DIANE E E",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2CA32099&tabIndex=1,"Watson, Di","Watson, Diane E."
111,2010,20106,33,CALIFOR,CA,California,111_CA_33,34.07711,-118.30755,36.17,-119.7462,100,House of Representatives,Democrat,WATSON,-0.539,220380,"WATSON, DI_2010","WATSON, DIANE E E",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2CA32099&tabIndex=1,"Watson, Di","Watson, Diane E."
110,2008,29383,12,NORTH C,NC,North Carolina,110_NC_12,36.182975,-80.338662,35.6411,-79.8431,100,House of Representatives,Democrat,WATT,-0.487,680473,"WATT, MELV_2008","WATT, MELVIN L",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2NC12021&tabIndex=1,"Watt, Me","Watt, Melvin"
111,2010,29383,12,NORTH C,NC,North Carolina,111_NC_12,36.182975,-80.338662,35.6411,-79.8431,100,House of Representatives,Democrat,WATT,-0.472,604718.83,"WATT, MELV_2010","WATT, MELVIN L",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2NC12021&tabIndex=1,"Watt, Me","Watt, Melvin"
112,2012,29383,12,NORTH C,NC,North Carolina,112_NC_12,35.735805,-80.461593,35.6411,-79.8431,100,House of Representatives,Democrat,WATT,-0.456,852387.49,"WATT, MELV_2012","WATT, MELVIN L",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2NC12021&tabIndex=1,"Watt, Me","Watt, Melvin"
110,2008,14280,30,CALIFOR,CA,California,110_CA_30,34.063209,-118.43643,36.17,-119.7462,100,House of Representatives,Democrat,WAXMAN,-0.467,990875.65,"WAXMAN, HE_2008","WAXMAN, HENRY A.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6CA24048&tabIndex=1,"Waxman, He","Waxman, Henry A."
111,2010,14280,30,CALIFOR,CA,California,111_CA_30,34.063209,-118.43643,36.17,-119.7462,100,House of Representatives,Democrat,WAXMAN,-0.466,1538103.27,"WAXMAN, HE_2010","WAXMAN, HENRY A.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6CA24048&tabIndex=1,"Waxman, He","Waxman, Henry A."
112,2012,14280,30,CALIFOR,CA,California,112_CA_30,34.076898,-118.672879,36.17,-119.7462,100,House of Representatives,Democrat,WAXMAN,-0.464,1894271.24,"WAXMAN, HE_2012","WAXMAN, HENRY A.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6CA24048&tabIndex=1,"Waxman, He","Waxman, Henry A."
110,2008,40706,00,VIRGINI,VA,Virginia,110_VA_00,37.768,-78.2057,37.768,-78.2057,100,Senate,Democrat,WEBB,-0.208,0,---No Data_2008,---No Data Available---,---No Data Available---,"Webb, Ji","Webb, Jim"
111,2010,40706,00,VIRGINI,VA,Virginia,111_VA_00,37.768,-78.2057,37.768,-78.2057,100,Senate,Democrat,WEBB,-0.208,0,---No Data_2010,---No Data Available---,---No Data Available---,"Webb, Ji","Webb, Jim"
112,2012,40706,00,VIRGINI,VA,Virginia,112_VA_00,37.768,-78.2057,37.768,-78.2057,200,Senate,Republican,WEBB,-0.208,0,---No Data_2012,---No Data Available---,---No Data Available---,"Webb, Ji","Webb, Jim"
112,2012,21116,08,FLORIDA,FL,Florida,112_FL_08,28.842409,-81.695212,27.8333,-81.717,200,House of Representatives,Republican,WEBSTER,0.705,1534724.86,"WEBSTER, D_2012","WEBSTER, DANIEL",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0FL08208&tabIndex=1,"Webster, Da","Webster, Daniel"
110,2008,29926,09,NEW YOR,NY,New York,110_NY_09,40.599256,-73.94118,42.1497,-74.9384,100,House of Representatives,Democrat,WEINER,-0.41,379314.26,"WEINER, AN_2008","WEINER, ANTHONY D MR",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NY09091&tabIndex=1,"Weiner, An","Weiner, Anthony D."
111,2010,29926,09,NEW YOR,NY,New York,111_NY_09,40.599256,-73.94118,42.1497,-74.9384,100,House of Representatives,Democrat,WEINER,-0.41,1628371.96,"WEINER, AN_2010","WEINER, ANTHONY D MR",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NY09091&tabIndex=1,"Weiner, An","Weiner, Anthony D."
112,2012,29926,09,NEW YOR,NY,New York,112_NY_09,40.593475,-73.881222,42.1497,-74.9384,100,House of Representatives,Democrat,WEINER,-0.41,0,"WEINER, AN_2012","WEINER, ANTHONY D MR",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NY09091&tabIndex=1,"Weiner, An","Weiner, Anthony D."
110,2008,20750,01,VERMONT,VT,Vermont,110_VT_01,44.0407,-72.7093,44.0407,-72.7093,100,House of Representatives,Democrat,WELCH,-0.474,956127.6,"WELCH, PET_2008","WELCH, PETER",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6VT00160&tabIndex=1,"Welch, Pe","Welch, Peter"
111,2010,20750,01,VERMONT,VT,Vermont,111_VT_01,44.0407,-72.7093,44.0407,-72.7093,100,House of Representatives,Democrat,WELCH,-0.474,1027180.58,"WELCH, PET_2010","WELCH, PETER",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6VT00160&tabIndex=1,"Welch, Pe","Welch, Peter"
112,2012,20750,01,VERMONT,VT,Vermont,112_VT_01,44.060548,-72.673354,44.0407,-72.7093,100,House of Representatives,Democrat,WELCH,-0.474,950025.79,"WELCH, PET_2012","WELCH, PETER",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6VT00160&tabIndex=1,"Welch, Pe","Welch, Peter"
110,2008,29509,15,FLORIDA,FL,Florida,110_FL_15,28.306726,-80.686159,27.8333,-81.717,200,House of Representatives,Republican,WELDON,0.662,0,"WELDON, DA_2008","WELDON, DAVID JOSEPH",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S2FL00375&tabIndex=1,"Weldon, Da","Weldon, Dave"
110,2008,29516,11,ILLINOI,IL,Illinois,110_IL_11,41.350484,-87.62408,40.3363,-89.0022,200,House of Representatives,Republican,WELLER,0.497,0,---No Data_2008,---No Data Available---,---No Data Available---,"Weller, Ge","Weller, Gerald C. (Jerry)"
112,2012,21119,22,FLORIDA,FL,Florida,112_FL_22,26.535349,-80.094212,27.8333,-81.717,200,House of Representatives,Republican,WEST,0.675,19359330,"WEST, ALLE_2012","WEST, ALLEN B",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8FL22038&tabIndex=1,"West, Al","West, Allen"
110,2008,20506,03,GEORGIA,GA,Georgia,110_GA_03,33.533934,-85.26088,32.9866,-83.6487,200,House of Representatives,Republican,WESTMORE,0.787,762005.81,WESTMORELA_2008,"WESTMORELAND, LYNN A.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4GA08067&tabIndex=1,"Westmoreland, Ly","Westmoreland, Lynn A."
111,2010,20506,03,GEORGIA,GA,Georgia,111_GA_03,33.533934,-85.26088,32.9866,-83.6487,200,House of Representatives,Republican,WESTMORE,0.787,843044.43,WESTMORELA_2010,"WESTMORELAND, LYNN A.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4GA08067&tabIndex=1,"Westmoreland, Ly","Westmoreland, Lynn A."
112,2012,20506,03,GEORGIA,GA,Georgia,112_GA_03,33.142018,-84.684937,32.9866,-83.6487,200,House of Representatives,Republican,WESTMORE,0.787,1067726.45,WESTMORELA_2012,"WESTMORELAND, LYNN A.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4GA08067&tabIndex=1,"Westmoreland, Ly","Westmoreland, Lynn A."
110,2008,29715,19,FLORIDA,FL,Florida,110_FL_19,26.251909,-80.21016,27.8333,-81.717,100,House of Representatives,Democrat,WEXLER,-0.406,2908102.27,"WEXLER, RO_2008","WEXLER, ROBERT",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6FL19038&tabIndex=1,"Wexler, Ro","Wexler, Robert"
111,2010,29715,19,FLORIDA,FL,Florida,111_FL_19,26.251909,-80.21016,27.8333,-81.717,100,House of Representatives,Democrat,WEXLER,-0.416,273401,"WEXLER, RO_2010","WEXLER, ROBERT",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6FL19038&tabIndex=1,"Wexler, Ro","Wexler, Robert"
110,2008,40704,00,RHODE I,RI,Rhode Island,110_RI_00,41.6772,-71.5101,41.6772,-71.5101,100,Senate,Democrat,WHITEHOUSE,-0.516,427366,WHITEHOUSE_2008,"WHITEHOUSE, SHELDON II",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6RI00221&tabIndex=1,"Whitehouse, Sh","Whitehouse, Sheldon"
111,2010,40704,00,RHODE I,RI,Rhode Island,111_RI_00,41.6772,-71.5101,41.6772,-71.5101,100,Senate,Democrat,WHITEHOUSE,-0.516,1136420,WHITEHOUSE_2010,"WHITEHOUSE, SHELDON II",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6RI00221&tabIndex=1,"Whitehouse, Sh","Whitehouse, Sheldon"
112,2012,40704,00,RHODE I,RI,Rhode Island,112_RI_00,41.6772,-71.5101,41.6772,-71.5101,100,Senate,Democrat,WHITEHOUSE,-0.516,3319678,WHITEHOUSE_2012,"WHITEHOUSE, SHELDON II",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6RI00221&tabIndex=1,"Whitehouse, Sh","Whitehouse, Sheldon"
110,2008,29525,01,KENTUCK,KY,Kentucky,110_KY_01,36.513386,-89.50472,37.669,-84.6514,200,House of Representatives,Republican,WHITFIEL,0.481,1020198.72,"WHITFIELD,_2008","WHITFIELD, ED",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4KY01040&tabIndex=1,"Whitfield, Ed","Whitfield, Edward"
111,2010,29525,01,KENTUCK,KY,Kentucky,111_KY_01,36.513386,-89.50472,37.669,-84.6514,200,House of Representatives,Republican,WHITFIEL,0.495,1259408.75,"WHITFIELD,_2010","WHITFIELD, ED",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4KY01040&tabIndex=1,"Whitfield, Ed","Whitfield, Edward"
112,2012,29525,01,KENTUCK,KY,Kentucky,112_KY_01,37.052041,-87.277336,37.669,-84.6514,200,House of Representatives,Republican,WHITFIEL,0.509,11660,"WHITFIELD,_2012","WHITFIELD, ED",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4KY01040&tabIndex=1,"Whitfield, Ed","Whitfield, Edward"
110,2008,29534,01,MISSISS,MS,Mississippi,110_MS_01,34.259164,-89.06039,32.7673,-89.6812,200,House of Representatives,Republican,WICKER,0.52,6242613,"WICKER, RO_2008","WICKER, ROGER F",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8MS00196&tabIndex=1,"Wicker, Ro","Wicker, Roger F."
110,2008,29534,00,MISSISS,MS,Mississippi,110_MS_00,32.7673,-89.6812,32.7673,-89.6812,200,Senate,Republican,WICKER,0.437,6242613,"WICKER, RO_2008","WICKER, ROGER F",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8MS00196&tabIndex=1,"Wicker, Ro","Wicker, Roger F."
111,2010,29534,00,MISSISS,MS,Mississippi,111_MS_00,32.7673,-89.6812,32.7673,-89.6812,200,Senate,Republican,WICKER,0.437,1061797,"WICKER, RO_2010","WICKER, ROGER F",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8MS00196&tabIndex=1,"Wicker, Ro","Wicker, Roger F."
112,2012,29534,00,MISSISS,MS,Mississippi,112_MS_00,32.7673,-89.6812,32.7673,-89.6812,200,Senate,Republican,WICKER,0.437,3384007,"WICKER, RO_2012","WICKER, ROGER F",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8MS00196&tabIndex=1,"Wicker, Ro","Wicker, Roger F."
110,2008,20138,02,SOUTH C,SC,South Carolina,110_SC_02,34.126535,-81.234811,33.8191,-80.9066,200,House of Representatives,Republican,WILSON,0.758,1161188.69,"WILSON, AD_2008","WILSON, ADDISON (JOE) GRAVES",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2SC02059&tabIndex=1,"Wilson, Ad","Wilson, Addison G. (Joe)"
111,2010,20138,02,SOUTH C,SC,South Carolina,111_SC_02,34.126535,-81.234811,33.8191,-80.9066,200,House of Representatives,Republican,WILSON,0.778,4739094.71,"WILSON, AD_2010","WILSON, ADDISON (JOE) GRAVES",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2SC02059&tabIndex=1,"Wilson, Ad","Wilson, Addison G. (Joe)"
112,2012,20138,02,SOUTH C,SC,South Carolina,112_SC_02,33.715493,-81.402781,33.8191,-80.9066,200,House of Representatives,Republican,WILSON,0.797,1030164.96,"WILSON, AD_2012","WILSON, ADDISON (JOE) GRAVES",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2SC02059&tabIndex=1,"Wilson, Ad","Wilson, Addison G. (Joe)"
110,2008,20739,06,OHIO,OH,Ohio,110_OH_06,39.922656,-81.433818,40.3736,-82.7755,100,House of Representatives,Democrat,WILSON,-0.285,793061.41,"WILSON, CH_2008","WILSON, CHARLES A JR",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6OH06095&tabIndex=1,"Wilson, Ch","Wilson, Charles A."
111,2010,20739,06,OHIO,OH,Ohio,111_OH_06,39.922656,-81.433818,40.3736,-82.7755,100,House of Representatives,Democrat,WILSON,-0.285,1057440.5,"WILSON, CH_2010","WILSON, CHARLES A JR",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6OH06095&tabIndex=1,"Wilson, Ch","Wilson, Charles A."
112,2012,21118,17,FLORIDA,FL,Florida,112_FL_17,25.926669,-80.214235,27.8333,-81.717,100,House of Representatives,Democrat,WILSON,-0.429,529492.5,"WILSON, FR_2012","WILSON, FREDERICA S",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0FL17068&tabIndex=1,"Wilson, Fr","Wilson, Frederica"
110,2008,29779,01,NEW MEX,NM,New Mexico,110_NM_01,35.32151,-106.55322,34.8375,-106.2371,200,House of Representatives,Republican,WILSON,0.464,2608448.08,"WILSON, HE_2008","WILSON, HEATHER A",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8NM00168&tabIndex=1,"Wilson, He","Wilson, Heather"
110,2008,20756,01,VIRGINI,VA,Virginia,110_VA_01,38.639283,-77.63866,37.768,-78.2057,200,House of Representatives,Republican,WITTMAN,0.585,998696.05,"WITTMAN, R_2008","WITTMAN, ROBERT J.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8VA01147&tabIndex=1,"Wittman, Ro","Wittman, Robert J."
